DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 280615080513 , 166.654027 , 0.083274 , 0.002728 , 176.143978 , 12.155151 , 0.687002 , 35.203891 , 29.866436 , 18.936792 , 16.398497 , 1.450367 , 34.971136 , 29.350558 , 39.738413 , 16.460073 , 0.704443 , 34.569357 , 29.314806 , 18.834682 , 18.259462 , 1.407538 , 34.415998 , 29.189256 , 37.450544 , 15.582919 , 1.445714 , 35.196229 , 29.560667 , 39.751387 , 16.252708 , 1.451847 , 34.951346 , 29.462460 , 39.286585 , 15.607588 , 1.500132 , 35.752804 , 30.220668 , 42.330274 , 16.117560, 1.471978 , 35.308137 , 29.836058 , 41.496530 , 14.912404 , 1.455118 , 35.031090 , 29.565763 , 39.927225 , 15.413670 , 1.372696 , 35.184698 , 29.830266 , 37.830056 , 16.981896 , 2.395180 , 24.372119 , -84.708463 , 17.764047 , 15.322138 , 196.402541
 280615080613 , 169.658581 , 0.101981 , 0.002604 , 179.585647 , 12.287903 , 0.699659 , 35.208202 , 29.822952 , 19.287540 , 16.563054 , 1.478640 , 34.980273 , 29.470162 , 40.536007 , 16.591690 , 0.717603 , 34.579437 , 29.123500 , 19.194441 , 18.308027 , 1.433110 , 34.426564 , 29.240316 , 38.156732 , 15.695187 , 1.470711 , 35.205575 , 29.702644 , 40.441065 , 16.609151 , 1.476677 , 34.959804 , 29.441666 , 39.989158 , 15.913436 , 1.528990 , 35.761740 , 30.296185 , 43.146843 , 16.340259, 1.499054 , 35.319651 , 29.925553 , 42.263575 , 15.092247 , 1.479152 , 35.036964 , 29.449131 , 40.600784 , 15.599510 , 1.399258 , 35.189285 , 29.946188 , 38.542366 , 17.129620 , 2.383325 , 24.502719 , -84.915881 , 17.930803 , 15.462062 , 204.981517
 280615080712 , 159.451320 , 0.177424 , 0.003691 , 169.533543 , 12.205505 , 0.659238 , 35.089402 , 29.728388 , 18.077281 , 16.525857 , 1.393204 , 34.866974 , 29.509203 , 38.021679 , 16.546366 , 0.675833 , 34.461583 , 29.038509 , 17.983371 , 18.399689 , 1.349565 , 34.310263 , 29.125619 , 35.758283 , 15.682708 , 1.380728 , 35.065831 , 29.499346 , 37.777272 , 16.866435 , 1.386242 , 34.827817 , 29.379098 , 37.390249 , 15.967514 , 1.440069 , 35.646861 , 30.075338 , 40.501960 , 16.515167, 1.410797 , 35.198417 , 29.837807 , 39.643329 , 15.197018 , 1.388795 , 34.905091 , 29.516461 , 37.963948 , 15.807794 , 1.317617 , 35.071318 , 29.689880 , 36.130436 , 17.220799 , 2.371594 , 24.633362 , -85.123482 , 17.956357 , 15.587463 , 200.069889
 280615080812 , 149.205908 , 0.146255 , 0.003196 , 158.632852 , 12.397766 , 0.617586 , 34.960086 , 29.653949 , 16.857970 , 16.704877 , 1.304735 , 34.738589 , 29.311066 , 35.449095 , 16.755908 , 0.632898 , 34.325414 , 29.024039 , 16.732034 , 18.668340 , 1.264340 , 34.175556 , 28.871670 , 33.268931 , 15.767598 , 1.294703 , 34.942527 , 29.289971 , 35.231970 , 16.824594 , 1.299545 , 34.704351 , 29.234639 , 34.848345 , 16.321636 , 1.349014 , 35.521136 , 29.968916 , 37.807751 , 16.618632, 1.322693 , 35.076222 , 29.680638 , 37.005240 , 15.240358 , 1.301525 , 34.779256 , 29.376098 , 35.417497 , 15.813550 , 1.235350 , 34.943209 , 29.593002 , 33.678035 , 17.443884 , 2.359986 , 24.764045 , -85.331269 , 18.026608 , 15.619485 , 188.936867
 280615080912 , 143.158484 , 0.134687 , 0.003393 , 151.510082 , 12.246704 , 0.593953 , 34.888139 , 29.544757 , 16.160798 , 16.703619 , 1.254033 , 34.662814 , 29.232832 , 33.972124 , 16.766695 , 0.608137 , 34.246882 , 28.907366 , 16.029661 , 18.639221 , 1.215995 , 34.096934 , 28.831616 , 31.873269 , 15.926351 , 1.242801 , 34.876348 , 29.252129 , 33.762913 , 16.888250 , 1.248993 , 34.636418 , 29.253686 , 33.397609 , 16.222718 , 1.296318 , 35.457180 , 29.897999 , 36.257928 , 16.559862, 1.271340 , 35.012393 , 29.681283 , 35.494601 , 15.219849 , 1.250647 , 34.712137 , 29.308308 , 33.952914 , 15.897328 , 1.187852 , 34.869873 , 29.566581 , 32.289701 , 17.531484 , 2.348690 , 24.892587 , -85.535778 , 17.949529 , 15.539594 , 176.494078
 280615081011 , 146.413751 , 0.086592 , 0.002516 , 154.535043 , 12.333679 , 0.608102 , 34.916901 , 29.522703 , 16.567179 , 16.661972 , 1.284163 , 34.690599 , 29.168263 , 34.882647 , 16.845104 , 0.622709 , 34.275011 , 28.973471 , 16.428554 , 18.618179 , 1.243719 , 34.124945 , 28.802268 , 32.675576 , 15.870144 , 1.273457 , 34.905688 , 29.336929 , 34.627942 , 17.000615 , 1.279996 , 34.663226 , 29.120728 , 34.231084 , 16.555702 , 1.328289 , 35.488391 , 29.932124 , 37.157739 , 16.656555, 1.301120 , 35.043829 , 29.503121 , 36.355645 , 15.352529 , 1.281661 , 34.741396 , 29.320633 , 34.829036 , 15.914258 , 1.214000 , 34.898368 , 29.491457 , 33.105013 , 17.487563 , 2.337320 , 25.023346 , -85.743944 , 17.950409 , 15.577246 , 175.118822
 280615081111 , 153.576925 , 0.088110 , 0.002643 , 162.575305 , 12.319946 , 0.637751 , 34.983858 , 29.717616 , 17.425336 , 16.705554 , 1.346895 , 34.760007 , 29.210308 , 36.612670 , 16.855455 , 0.653160 , 34.345593 , 29.009264 , 17.297371 , 18.788348 , 1.305007 , 34.193796 , 28.878932 , 34.383791 , 15.839816 , 1.335668 , 34.966073 , 29.365379 , 36.420382 , 17.263945 , 1.343277 , 34.722937 , 29.251753 , 36.011231 , 16.747927 , 1.391924 , 35.554331 , 30.164744 , 39.030413 , 16.829770, 1.364812 , 35.110879 , 29.681651 , 38.202846 , 15.260335 , 1.344286 , 34.802688 , 29.337466 , 36.614764 , 16.121091 , 1.273426 , 34.965560 , 29.620552 , 34.825469 , 17.617632 , 2.326069 , 25.154139 , -85.952304 , 18.154212 , 15.706914 , 180.947287
 280615081211 , 158.505669 , 0.101495 , 0.002657 , 169.277812 , 12.356567 , 0.658924 , 35.020049 , 29.603889 , 18.022272 , 16.840363 , 1.393722 , 34.802602 , 28.813883 , 37.958177 , 16.946392 , 0.675590 , 34.386394 , 29.053283 , 17.896877 , 18.841700 , 1.350437 , 34.235289 , 28.861189 , 35.578129 , 15.842863 , 1.377021 , 34.986619 , 29.406720 , 37.558677 , 17.529887 , 1.385319 , 34.746911 , 29.224058 , 37.182348 , 16.868128 , 1.438238 , 35.591128 , 30.172562 , 40.348234 , 16.963660, 1.406677 , 35.146933 , 29.814605 , 39.449432 , 15.279586 , 1.387623 , 34.830883 , 29.306008 , 37.806668 , 16.225475 , 1.316355 , 35.002038 , 29.544601 , 36.026795 , 17.690768 , 2.315118 , 25.282786 , -86.157385 , 18.255490 , 15.898927 , 189.198821
 280615081311 , 156.611187 , 0.125168 , 0.003412 , 168.506143 , 12.475586 , 0.651637 , 34.994440 , 29.494640 , 17.813686 , 16.868999 , 1.378080 , 34.775824 , 29.461753 , 37.469378 , 16.854246 , 0.668853 , 34.361047 , 29.120454 , 17.709496 , 18.753569 , 1.336281 , 34.210458 , 28.994377 , 35.215774 , 15.961613 , 1.358460 , 34.947452 , 29.369799 , 37.068201 , 17.521616 , 1.367726 , 34.707938 , 29.108675 , 36.686146 , 16.879689 , 1.421404 , 35.560267 , 30.004789 , 39.869004 , 17.049905, 1.390392 , 35.117397 , 29.677968 , 38.963650 , 15.305997 , 1.370724 , 34.796967 , 29.428159 , 37.320516 , 16.426262 , 1.302171 , 34.975635 , 29.679115 , 35.598289 , 17.685980 , 2.304095 , 25.413644 , -86.366141 , 18.378011 , 15.980015 , 181.995100
 280615081410 , 153.344567 , 0.132942 , 0.003526 , 165.521555 , 12.370300 , 0.638520 , 34.954224 , 29.200741 , 17.459690 , 16.879640 , 1.349879 , 34.732456 , 29.195367 , 36.661975 , 17.069834 , 0.655447 , 34.316642 , 29.070038 , 17.316872 , 18.833090 , 1.309357 , 34.165921 , 28.877285 , 34.432813 , 16.014531 , 1.332813 , 34.903832 , 29.351568 , 36.260745 , 17.346514 , 1.341767 , 34.663118 , 29.162134 , 35.897356 , 16.748701 , 1.393088 , 35.516515 , 29.713209 , 39.053378 , 17.081104, 1.363773 , 35.077429 , 29.724281 , 38.262572 , 15.306867 , 1.344891 , 34.756956 , 28.828903 , 36.586727 , 16.549994 , 1.275700 , 34.936609 , 29.186522 , 34.889380 , 17.613182 , 2.293185 , 25.544533 , -86.575100 , 18.383668 , 15.944516 , 177.410915
 280615081510 , 152.286523 , 0.138379 , 0.003409 , 164.039189 , 12.457275 , 0.633841 , 34.920508 , 29.488857 , 17.291159 , 17.055419 , 1.341354 , 34.696536 , 29.272099 , 36.385921 , 17.213350 , 0.650723 , 34.284259 , 28.897618 , 17.180081 , 19.228569 , 1.300683 , 34.133594 , 28.717743 , 34.158269 , 16.235585 , 1.324327 , 34.877094 , 29.446220 , 35.995454 , 17.882510 , 1.332124 , 34.633281 , 29.105639 , 35.628044 , 17.237487 , 1.383449 , 35.478433 , 30.017942 , 38.672327 , 17.444610, 1.354767 , 35.046195 , 29.691779 , 37.836835 , 15.538031 , 1.334827 , 34.731814 , 29.229664 , 36.260856 , 16.906051 , 1.269223 , 34.902150 , 29.638769 , 34.560328 , 18.057128 , 2.282387 , 25.675451 , -86.784265 , 18.561078 , 16.071337 , 181.864124
 280615081610 , 157.994755 , 0.095097 , 0.002453 , 169.166126 , 12.365723 , 0.659543 , 34.962908 , 29.651114 , 17.962425 , 17.013143 , 1.389847 , 34.745860 , 29.192514 , 37.761716 , 17.340274 , 0.675841 , 34.330124 , 29.114056 , 17.838067 , 19.100338 , 1.349692 , 34.178699 , 28.984719 , 35.478653 , 16.216623 , 1.379414 , 34.928143 , 29.323670 , 37.483386 , 17.837477 , 1.386357 , 34.678952 , 29.230867 , 37.066290 , 17.104999 , 1.437340 , 35.519197 , 29.878315 , 40.150063 , 17.488143, 1.407427 , 35.091528 , 29.617844 , 39.308461 , 15.530533 , 1.390890 , 34.776855 , 29.199954 , 37.699991 , 16.954712 , 1.316918 , 34.944418 , 29.511932 , 35.889016 , 18.134134 , 2.271876 , 25.804213 , -86.990149 , 18.674511 , 16.181342 , 185.924402
 280615081709 , 168.783919 , 0.087645 , 0.001791 , 180.118904 , 12.402344 , 0.701218 , 35.060039 , 29.597425 , 19.227781 , 17.187471 , 1.483786 , 34.842939 , 29.097687 , 40.430592 , 17.428164 , 0.719457 , 34.428818 , 29.095779 , 19.122562 , 19.103289 , 1.437261 , 34.276230 , 28.969446 , 38.020758 , 16.410977 , 1.471199 , 35.024987 , 29.297429 , 40.173333 , 17.804826 , 1.478516 , 34.780535 , 29.192406 , 39.749369 , 17.200580 , 1.532066 , 35.615736 , 29.944909 , 42.973724 , 17.484951, 1.500437 , 35.193494 , 29.698776 , 42.096819 , 15.555686 , 1.481042 , 34.876971 , 29.291200 , 40.398605 , 16.998922 , 1.402333 , 35.041100 , 29.569516 , 38.425115 , 18.016932 , 2.261295 , 25.935182 , -87.199732 , 18.891297 , 16.339316 , 199.480494
 280615081809 , 175.979972 , 0.081977 , 0.002393 , 187.743265 , 12.292480 , 0.732368 , 35.102395 , 29.706050 , 20.062652 , 17.606023 , 1.546064 , 34.885144 , 29.398084 , 42.213642 , 17.712003 , 0.751087 , 34.474161 , 29.095322 , 19.967425 , 19.417166 , 1.500210 , 34.321279 , 29.182593 , 39.686189 , 16.808971 , 1.534402 , 35.086718 , 29.555418 , 41.970592 , 17.964643 , 1.545165 , 34.837268 , 29.198386 , 41.540253 , 17.287308 , 1.601790 , 35.653406 , 30.001110 , 44.822030 , 17.800425, 1.565587 , 35.243114 , 29.819576 , 43.933608 , 15.751539 , 1.547953 , 34.932117 , 29.363037 , 42.169443 , 17.120043 , 1.464141 , 35.083046 , 29.729248 , 40.098936 , 18.268701 , 2.250821 , 26.066174 , -87.409531 , 19.047388 , 16.481669 , 203.999191
 280615081909 , 176.672729 , 0.107755 , 0.002541 , 189.356284 , 12.411499 , 0.734241 , 35.089949 , 29.758095 , 20.140040 , 17.865773 , 1.553336 , 34.880341 , 29.301381 , 42.391301 , 17.824562 , 0.753370 , 34.462524 , 29.040946 , 20.049080 , 19.441594 , 1.505117 , 34.310285 , 29.075833 , 39.838864 , 16.735496 , 1.537715 , 35.066597 , 29.496307 , 42.080441 , 18.284132 , 1.545725 , 34.821555 , 29.368792 , 41.668676 , 17.594269 , 1.602469 , 35.642186 , 30.020150 , 45.028798 , 17.888169, 1.569875 , 35.232180 , 29.644729 , 44.090238 , 15.876674 , 1.547488 , 34.915904 , 29.519956 , 42.267416 , 17.270669 , 1.468270 , 35.071327 , 29.681901 , 40.259541 , 18.368538 , 2.240453 , 26.197189 , -87.619547 , 19.362082 , 16.674470 , 208.059470
 280615082009 , 172.724125 , 0.128152 , 0.003334 , 185.442766 , 12.429810 , 0.719464 , 35.034465 , 29.680992 , 19.674394 , 18.155417 , 1.519751 , 34.824788 , 29.251978 , 41.429923 , 18.006242 , 0.737678 , 34.404450 , 29.071865 , 19.578739 , 19.586899 , 1.472925 , 34.252685 , 28.984645 , 38.949955 , 16.857486 , 1.502138 , 35.012707 , 29.430107 , 41.025809 , 18.230488 , 1.512513 , 34.767696 , 29.322694 , 40.648483 , 17.694251 , 1.569385 , 35.584713 , 29.957419 , 43.988826 , 18.060804, 1.535903 , 35.180723 , 29.631471 , 43.066785 , 16.010080 , 1.514074 , 34.862664 , 29.257075 , 41.253648 , 17.306560 , 1.437339 , 35.016029 , 29.517803 , 39.327025 , 18.499478 , 2.230360 , 26.326039 , -87.826279 , 19.475290 , 16.782277 , 202.361982
 280615082108 , 165.956801 , 0.139619 , 0.003436 , 178.540653 , 12.351990 , 0.691357 , 34.964470 , 29.610295 , 18.881251 , 18.301690 , 1.463719 , 34.756387 , 29.374959 , 39.753147 , 17.997584 , 0.709234 , 34.335085 , 28.991901 , 18.780532 , 19.323618 , 1.417018 , 34.183997 , 28.939350 , 37.343668 , 16.851247 , 1.445509 , 34.934195 , 29.172302 , 39.338188 , 18.361525 , 1.453796 , 34.688934 , 29.066810 , 38.972878 , 17.550010 , 1.510721 , 35.509628 , 29.889445 , 42.238668 , 18.061626, 1.478953 , 35.104447 , 29.701539 , 41.320679 , 15.967466 , 1.455159 , 34.785647 , 29.218626 , 39.583127 , 17.491142 , 1.382481 , 34.946147 , 29.600529 , 37.744638 , 18.412798 , 2.220197 , 26.457091 , -88.036737 , 19.479087 , 16.777159 , 195.878634
 280615082208 , 157.152348 , 0.133192 , 0.003162 , 168.629864 , 12.347412 , 0.655754 , 34.863119 , 29.523157 , 17.829340 , 18.603233 , 1.384793 , 34.649556 , 29.417981 , 37.496866 , 18.181634 , 0.672071 , 34.228047 , 28.907976 , 17.703375 , 19.809404 , 1.342606 , 34.074252 , 28.814621 , 35.204294 , 17.286728 , 1.370280 , 34.822689 , 29.185929 , 37.146929 , 18.627031 , 1.378365 , 34.579159 , 29.071778 , 36.792477 , 17.928994 , 1.431886 , 35.402957 , 29.962569 , 39.903134 , 18.237599, 1.402292 , 34.996571 , 29.634049 , 39.039491 , 16.230312 , 1.380890 , 34.682629 , 29.256615 , 37.393461 , 17.658457 , 1.310590 , 34.844830 , 29.493339 , 35.630218 , 18.673902 , 2.210137 , 26.588160 , -88.247421 , 19.557885 , 16.863200 , 186.513798
 280615082310 , 151.094073 , 0.210109 , 0.005035 , 161.993855 , 12.544250 , 0.629696 , 34.783455 , 29.111051 , 17.122799 , 18.851762 , 1.330618 , 34.570093 , 29.058870 , 35.906990 , 18.357897 , 0.645449 , 34.141079 , 28.892897 , 16.946715 , 20.025283 , 1.289226 , 33.990623 , 28.784675 , 33.700385 , 17.232553 , 1.320331 , 34.747648 , 28.651167 , 35.720907 , 18.761502 , 1.326742 , 34.494193 , 28.948206 , 35.283326 , 18.158223 , 1.376409 , 35.319820 , 29.623251 , 38.327014 , 18.419086, 1.349792 , 34.913773 , 29.566559 , 37.588027 , 16.540223 , 1.329456 , 34.601549 , 28.787143 , 35.996601 , 17.842169 , 1.259317 , 34.765235 , 29.088290 , 34.233482 , 18.782495 , 2.200012 , 26.721428 , -88.461853 , 19.637528 , 16.958064 , 180.554356
 280615082410 , 149.073819 , 0.100422 , 0.002857 , 158.703501 , 12.416077 , 0.621980 , 34.751640 , 29.433751 , 16.850013 , 19.017673 , 1.313966 , 34.531536 , 29.128395 , 35.387671 , 18.503396 , 0.637069 , 34.105635 , 28.721696 , 16.697047 , 20.026008 , 1.272793 , 33.955153 , 28.570031 , 33.188822 , 17.331955 , 1.304043 , 34.710185 , 29.341072 , 35.217518 , 18.847118 , 1.311043 , 34.461514 , 28.870916 , 34.813471 , 17.914483 , 1.358250 , 35.283353 , 29.638428 , 37.712570 , 18.768903, 1.332774 , 34.882592 , 29.332785 , 36.954239 , 16.450882 , 1.312277 , 34.573970 , 29.040459 , 35.421646 , 17.787703 , 1.244714 , 34.733300 , 29.357394 , 33.675601 , 18.753908 , 2.190153 , 26.852525 , -88.673005 , 19.785290 , 17.039820 , 178.327752
 280615082509 , 151.993483 , 0.104992 , 0.002508 , 160.582397 , 12.310791 , 0.634616 , 34.767612 , 29.399792 , 17.190247 , 19.208012 , 1.338846 , 34.542185 , 29.080043 , 36.093553 , 18.658376 , 0.650080 , 34.121997 , 28.853295 , 17.043532 , 20.248804 , 1.299207 , 33.971577 , 28.703369 , 33.904981 , 17.478663 , 1.334299 , 34.726443 , 29.295496 , 35.970808 , 19.024542 , 1.341426 , 34.477507 , 28.926492 , 35.568244 , 18.078604 , 1.388916 , 35.292552 , 29.795532 , 38.467798 , 19.077798, 1.362248 , 34.894624 , 29.556800 , 37.711569 , 16.796539 , 1.342544 , 34.592736 , 29.087645 , 36.157919 , 17.991489 , 1.269265 , 34.749229 , 29.328640 , 34.350251 , 18.855196 , 2.180392 , 26.983633 , -88.884393 , 19.824091 , 17.087077 , 178.851659
 280615082609 , 157.287572 , 0.081107 , 0.002809 , 166.492862 , 12.471008 , 0.656603 , 34.801874 , 29.430179 , 17.815685 , 19.309251 , 1.385102 , 34.579461 , 29.093332 , 37.397181 , 18.840056 , 0.672201 , 34.160489 , 28.931737 , 17.655202 , 20.299158 , 1.342862 , 34.009519 , 28.861264 , 35.126954 , 17.509378 , 1.379082 , 34.761816 , 29.128935 , 37.264606 , 19.285743 , 1.384714 , 34.514012 , 28.993016 , 36.856939 , 18.361766 , 1.433775 , 35.324675 , 29.610190 , 39.827896 , 19.213187, 1.406891 , 34.929622 , 29.577608 , 39.026023 , 17.068334 , 1.386146 , 34.632017 , 29.079459 , 37.476187 , 18.250611 , 1.312759 , 34.783711 , 29.418893 , 35.587512 , 19.122202 , 2.170727 , 27.114750 , -89.096019 , 20.137037 , 17.357579 , 179.833984
 280615082709 , 160.981810 , 0.098571 , 0.002953 , 171.308250 , 12.503052 , 0.671450 , 34.822718 , 29.417480 , 18.248551 , 19.587238 , 1.417254 , 34.599003 , 28.958788 , 38.312412 , 19.023816 , 0.688085 , 34.181641 , 28.878579 , 18.096478 , 20.359234 , 1.374347 , 34.030540 , 28.716246 , 35.990484 , 17.717614 , 1.409562 , 34.780679 , 29.176261 , 38.158167 , 19.330486 , 1.416110 , 34.535608 , 29.065245 , 37.742696 , 18.608505 , 1.466548 , 35.343744 , 29.786978 , 40.764559 , 19.127958, 1.438681 , 34.947851 , 29.605046 , 39.971904 , 17.147904 , 1.417565 , 34.654036 , 29.219822 , 38.371142 , 18.582482 , 1.342875 , 34.804559 , 29.489500 , 36.459076 , 19.203029 , 2.161317 , 27.243690 , -89.304355 , 20.320676 , 17.563582 , 185.204030
 280615082808 , 161.908844 , 0.103480 , 0.002763 , 172.888440 , 12.567139 , 0.675543 , 34.808832 , 29.398318 , 18.340983 , 19.829381 , 1.426424 , 34.583241 , 29.230054 , 38.519886 , 19.197273 , 0.692206 , 34.169076 , 28.898837 , 18.218386 , 20.378969 , 1.382166 , 34.019308 , 28.729722 , 36.229741 , 17.825819 , 1.416735 , 34.764349 , 29.285552 , 38.341982 , 19.552024 , 1.425268 , 34.518892 , 29.035157 , 37.941602 , 18.823029 , 1.474877 , 35.325464 , 29.934607 , 40.954581 , 19.387709, 1.446026 , 34.932844 , 29.493821 , 40.166260 , 17.382599 , 1.426114 , 34.637991 , 29.064282 , 38.570569 , 18.702151 , 1.350165 , 34.789878 , 29.364846 , 36.651516 , 19.338612 , 2.151841 , 27.374821 , -89.516466 , 20.519546 , 17.781259 , 189.919193
 280615082908 , 163.418898 , 0.103710 , 0.002928 , 174.303985 , 12.590027 , 0.681238 , 34.801291 , 29.328131 , 18.490231 , 20.107658 , 1.438497 , 34.575644 , 29.015249 , 38.863549 , 19.397867 , 0.698146 , 34.164293 , 28.878427 , 18.380563 , 20.648346 , 1.395131 , 34.013192 , 28.667208 , 36.543102 , 18.056112 , 1.431001 , 34.756048 , 29.198082 , 38.710618 , 19.816466 , 1.437803 , 34.509726 , 29.017675 , 38.292631 , 19.005290 , 1.488429 , 35.314558 , 29.750093 , 41.290244 , 19.570550, 1.458420 , 34.921935 , 29.409574 , 40.491643 , 17.815468 , 1.440020 , 34.629478 , 29.122322 , 38.916274 , 18.937136 , 1.362232 , 34.783029 , 29.425066 , 36.962123 , 19.514730 , 2.142458 , 27.505956 , -89.728824 , 20.707525 , 18.035566 , 197.319378
 280615083008 , 167.253334 , 0.080654 , 0.002441 , 177.485271 , 12.626648 , 0.697318 , 34.816219 , 29.493109 , 18.923888 , 20.416360 , 1.471273 , 34.586400 , 29.033343 , 39.730163 , 19.637543 , 0.713474 , 34.179803 , 28.958696 , 18.807196 , 20.742572 , 1.425514 , 34.028638 , 28.671026 , 37.393441 , 18.257092 , 1.466105 , 34.787182 , 29.359118 , 39.689479 , 19.776609 , 1.472723 , 34.529144 , 29.043991 , 39.237070 , 19.311380 , 1.520353 , 35.327245 , 29.799671 , 42.232566 , 19.787105, 1.493739 , 34.938118 , 29.459846 , 41.451796 , 17.909114 , 1.474534 , 34.649008 , 28.945075 , 39.857924 , 19.061835 , 1.393999 , 34.797243 , 29.315918 , 37.823128 , 19.774916 , 2.133320 , 27.634907 , -89.937889 , 20.962811 , 18.161802 , 203.082354
 280615083108 , 171.429772 , 0.103532 , 0.002735 , 180.945875 , 12.750244 , 0.713148 , 34.833288 , 29.376717 , 19.401780 , 20.707503 , 1.506797 , 34.600533 , 29.129596 , 40.719676 , 19.684221 , 0.731190 , 34.198323 , 28.775006 , 19.279892 , 20.910757 , 1.460066 , 34.047157 , 28.695208 , 38.332013 , 18.390450 , 1.502362 , 34.810167 , 29.261337 , 40.727141 , 20.120670 , 1.508904 , 34.548025 , 28.862911 , 40.260390 , 19.183923 , 1.558910 , 35.340137 , 29.769317 , 43.290909 , 20.092566, 1.529810 , 34.955271 , 29.478906 , 42.490497 , 18.177619 , 1.510913 , 34.672948 , 29.109353 , 40.893416 , 19.243854 , 1.425873 , 34.813956 , 29.356943 , 38.781036 , 19.885733 , 2.124118 , 27.766045 , -89.849251 , 21.179622 , 18.405624 , 207.470074
 280615083207 , 176.679195 , 0.069656 , 0.001729 , 186.204386 , 12.782288 , 0.736223 , 34.873439 , 29.557570 , 20.025487 , 20.889377 , 1.551898 , 34.642875 , 29.224798 , 42.009059 , 19.816515 , 0.753336 , 34.240667 , 28.873248 , 19.904787 , 20.742523 , 1.503510 , 34.089050 , 28.728075 , 39.571356 , 18.430066 , 1.548961 , 34.841255 , 29.254155 , 42.006500 , 20.093244 , 1.553410 , 34.586039 , 28.947470 , 41.525152 , 19.185423 , 1.605860 , 35.383147 , 29.776768 , 44.667992 , 19.783236, 1.578056 , 34.994336 , 29.340796 , 43.835169 , 18.033523 , 1.556886 , 34.706369 , 29.187077 , 42.166044 , 19.201578 , 1.470653 , 34.854712 , 29.413248 , 40.021282 , 19.743523 , 2.115006 , 27.897181 , -89.636132 , 21.286736 , 18.450956 , 208.124958
 280615083307 , 185.231562 , 0.095333 , 0.002075 , 194.320338 , 12.841797 , 0.771034 , 34.924666 , 29.452517 , 21.037801 , 21.246304 , 1.627652 , 34.692892 , 29.208881 , 44.125971 , 20.166380 , 0.789946 , 34.297007 , 28.929452 , 20.931841 , 21.042422 , 1.577391 , 34.145332 , 28.803466 , 41.610038 , 18.806148 , 1.622706 , 34.905764 , 29.392909 , 44.119983 , 20.293595 , 1.629323 , 34.639128 , 29.107295 , 43.634038 , 19.485127 , 1.684841 , 35.430315 , 29.841982 , 46.883777 , 20.140066, 1.654922 , 35.044436 , 29.391344 , 46.011295 , 18.590463 , 1.631844 , 34.761414 , 29.132256 , 44.283345 , 19.462490 , 1.541941 , 34.905401 , 29.417915 , 42.049441 , 19.953646 , 2.105982 , 28.028314 , -89.422753 , 21.557813 , 18.695093 , 212.381702
 280615083407 , 196.346727 , 0.080415 , 0.002019 , 206.320840 , 12.782288 , 0.818228 , 35.000417 , 29.552241 , 22.358097 , 21.460828 , 1.726638 , 34.767769 , 29.017801 , 46.914045 , 20.253786 , 0.838147 , 34.378119 , 28.844461 , 22.261887 , 21.084456 , 1.674194 , 34.225181 , 28.927671 , 44.227444 , 18.959338 , 1.716733 , 35.009848 , 29.287485 , 46.836378 , 20.116026 , 1.725737 , 34.727419 , 29.153209 , 46.333150 , 19.407589 , 1.785745 , 35.503722 , 29.890640 , 49.780890 , 20.450606, 1.750503 , 35.122123 , 29.559654 , 48.836260 , 18.790814 , 1.727731 , 34.844676 , 29.280254 , 46.989138 , 19.499929 , 1.634182 , 34.981638 , 29.417839 , 44.684465 , 20.263557 , 2.097194 , 28.157257 , -89.212673 , 21.781107 , 18.936603 , 222.401422
 280615083506 , 204.110305 , 0.157672 , 0.002266 , 215.709342 , 12.910461 , 0.849884 , 35.058315 , 29.531604 , 23.283280 , 21.434079 , 1.795878 , 34.834851 , 29.087776 , 48.907508 , 20.341821 , 0.871871 , 34.436671 , 29.050084 , 23.195183 , 21.179698 , 1.741017 , 34.281946 , 28.857146 , 46.106853 , 18.823320 , 1.784141 , 35.058544 , 29.311332 , 48.711575 , 20.140066 , 1.792508 , 34.779013 , 29.131862 , 48.243472 , 19.320328 , 1.858353 , 35.565945 , 29.904713 , 51.830943 , 20.094840, 1.819005 , 35.177040 , 29.581659 , 50.804772 , 18.349384 , 1.795188 , 34.894917 , 29.211452 , 48.867174 , 19.508781 , 1.699674 , 35.039904 , 29.513061 , 46.541270 , 20.036118 , 2.088343 , 28.288379 , -88.998767 , 21.795074 , 19.030683 , 233.665420
